ID,Prob1
118856, 0.85
118857, 0.48
118858, 0.25
118859, 0.24
118860, 0.11
118861, 0.33
118862, 0.83
118863, 0.18
118864, 0.62
118865, 0.72
118866, 0.61
118867, 0.49
118868, 0.07
118869, 0.48
118870, 0.14
118871, 0.30
118872, 0.89
118873, 0.35
118874, 0.48
118875, 0.01
118876, 0.51
118877, 0.96
118878, 0.09
118879, 0.13
118880, 0.69
118881, 0.52
118882, 0.59
118883, 0.83
118884, 0.19
118885, 0.12
118886, 0.16
118887, 0.33
118888, 0.07
118889, 0.27
118890, 0.08
118891, 0.24
118892, 0.20
118893, 0.26
118894, 0.23
118895, 0.09
118896, 0.19
118897, 0.07
118898, 0.31
118899, 0.12
118900, 0.08
118901, 0.25
118902, 0.11
118903, 0.49
118904, 0.70
118905, 0.65
118906, 0.78
118907, 0.12
118908, 0.29
118909, 0.30
118910, 0.15
118911, 0.42
118912, 0.04
118913, 0.16
118914, 0.04
118915, 0.49
118916, 0.35
118917, 0.78
118918, 0.54
118919, 0.54
118920, 0.29
118921, 0.28
118922, 0.01
118923, 0.02
118924, 0.58
118925, 0.51
118926, 0.69
118927, 0.24
118928, 0.12
118929, 0.62
118930, 0.18
118931, 0.28
118932, 0.82
118933, 0.20
118934, 0.02
118935, 0.30
118936, 0.26
118937, 0.36
118938, 0.50
118939, 0.08
118940, 0.21
118941, 0.01
118942, 0.40
118943, 0.00
118944, 0.27
118945, 0.40
118946, 0.22
118947, 0.40
118948, 0.81
118949, 0.32
118950, 0.47
118951, 0.11
118952, 0.03
118953, 0.78
118954, 0.22
118955, 0.44
118956, 0.56
118957, 0.06
118958, 0.05
118959, 0.42
118960, 0.53
118961, 0.43
118962, 0.63
118963, 0.46
118964, 0.29
118965, 0.51
118966, 0.77
118967, 0.10
118968, 0.05
118969, 0.29
118970, 0.51
118971, 0.18
118972, 0.31
118973, 0.07
118974, 0.15
118975, 0.71
118976, 0.05
118977, 0.74
118978, 0.34
118979, 0.08
118980, 0.25
118981, 0.34
118982, 0.29
118983, 0.45
118984, 0.30
118985, 0.85
118986, 0.55
118987, 0.19
118988, 0.35
118989, 0.67
118990, 0.03
118991, 0.79
118992, 0.25
118993, 0.44
118994, 0.07
118995, 0.14
118996, 0.92
118997, 0.19
118998, 0.22
118999, 0.55
119000, 0.84
119001, 0.29
119002, 0.40
119003, 0.02
119004, 0.70
119005, 0.36
119006, 0.33
119007, 0.09
119008, 0.19
119009, 0.39
119010, 0.17
119011, 0.65
119012, 0.37
119013, 0.78
119014, 0.81
119015, 0.15
119016, 0.71
119017, 0.94
119018, 0.14
119019, 0.18
119020, 0.57
119021, 0.78
119022, 0.52
119023, 0.59
119024, 0.05
119025, 0.92
119026, 0.43
119027, 0.45
119028, 0.04
119029, 0.72
119030, 0.35
119031, 0.17
119032, 0.62
119033, 0.25
119034, 0.05
119035, 0.07
119036, 0.33
119037, 0.03
119038, 0.07
119039, 0.55
119040, 0.00
119041, 0.30
119042, 0.24
119043, 0.37
119044, 0.53
119045, 0.04
119046, 0.34
119047, 0.30
119048, 0.56
119049, 0.48
119050, 0.25
119051, 0.02
119052, 0.86
119053, 0.28
119054, 0.59
119055, 0.30
119056, 0.18
119057, 0.49
119058, 0.33
119059, 0.37
119060, 0.03
119061, 0.52
119062, 0.53
119063, 0.17
119064, 0.05
119065, 0.41
119066, 0.18
119067, 0.18
119068, 1.00
119069, 0.21
119070, 0.08
119071, 0.63
119072, 0.66
119073, 0.86
119074, 0.05
119075, 0.24
119076, 0.28
119077, 0.59
119078, 0.03
119079, 0.76
119080, 0.31
119081, 0.19
119082, 0.06
119083, 0.29
119084, 0.38
119085, 0.96
119086, 0.14
119087, 0.14
119088, 0.73
119089, 0.24
119090, 0.33
119091, 0.46
119092, 0.60
119093, 0.14
119094, 0.43
119095, 0.36
119096, 0.73
119097, 0.41
119098, 0.73
119099, 0.04
119100, 0.53
119101, 0.26
119102, 0.26
119103, 0.14
119104, 0.72
119105, 0.13
119106, 0.10
119107, 0.07
119108, 0.75
119109, 0.55
119110, 0.07
119111, 0.21
119112, 0.80
119113, 0.45
119114, 0.30
119115, 0.45
119116, 0.03
119117, 0.16
119118, 0.26
119119, 0.28
119120, 0.35
119121, 0.98
119122, 0.17
119123, 0.12
119124, 0.14
119125, 0.16
119126, 0.04
119127, 0.07
119128, 0.04
119129, 0.25
119130, 0.08
119131, 0.08
119132, 0.96
119133, 0.14
119134, 0.31
119135, 0.69
119136, 0.52
119137, 0.58
119138, 0.04
119139, 0.57
119140, 0.19
119141, 0.85
119142, 0.40
119143, 0.11
119144, 0.37
119145, 0.09
119146, 0.26
119147, 0.80
119148, 0.72
119149, 0.95
119150, 0.50
119151, 0.62
119152, 0.06
119153, 0.90
119154, 0.21
119155, 0.76
119156, 0.51
119157, 0.28
119158, 0.06
119159, 0.01
119160, 0.34
119161, 0.01
119162, 0.05
119163, 0.18
119164, 0.08
119165, 0.34
119166, 0.12
119167, 0.17
119168, 0.10
119169, 0.08
119170, 0.38
119171, 0.24
119172, 0.48
119173, 0.47
119174, 0.49
119175, 0.28
119176, 0.26
119177, 0.74
119178, 0.26
119179, 0.66
119180, 0.27
119181, 0.10
119182, 0.28
119183, 0.16
119184, 0.28
119185, 0.19
119186, 0.62
119187, 0.55
119188, 0.71
119189, 0.28
119190, 0.59
119191, 0.24
119192, 0.74
119193, 0.25
119194, 0.38
119195, 0.00
119196, 0.11
119197, 0.21
119198, 0.54
119199, 0.28
119200, 0.49
119201, 0.09
119202, 0.10
119203, 0.05
119204, 0.15
119205, 0.28
119206, 0.70
119207, 0.27
119208, 0.87
119209, 0.77
119210, 0.29
119211, 0.51
119212, 0.48
119213, 0.16
119214, 0.13
119215, 0.29
119216, 0.04
119217, 0.11
119218, 0.52
119219, 0.07
119220, 0.66
119221, 0.01
119222, 0.00
119223, 0.43
119224, 0.53
119225, 0.12
119226, 0.20
119227, 0.36
119228, 0.73
119229, 0.33
119230, 0.07
119231, 0.50
119232, 0.03
119233, 0.33
119234, 0.32
119235, 0.87
119236, 0.10
119237, 0.86
119238, 0.88
119239, 0.39
119240, 0.59
119241, 0.46
119242, 0.19
119243, 0.96
119244, 0.16
119245, 0.14
119246, 0.52
119247, 0.06
119248, 0.60
119249, 0.30
119250, 0.14
119251, 0.30
119252, 0.02
119253, 0.20
119254, 0.32
119255, 0.01
119256, 0.13
119257, 0.22
119258, 0.54
119259, 0.33
119260, 0.32
119261, 0.28
119262, 0.02
119263, 0.27
119264, 0.15
119265, 0.58
119266, 0.93
119267, 0.82
119268, 0.66
119269, 0.09
119270, 0.08
119271, 0.47
119272, 0.66
119273, 0.41
119274, 0.07
119275, 0.30
119276, 0.21
119277, 0.65
119278, 0.37
119279, 0.92
119280, 0.47
119281, 0.18
119282, 0.19
119283, 0.34
119284, 0.88
119285, 0.06
119286, 0.81
119287, 0.57
119288, 0.67
119289, 0.99
119290, 0.81
119291, 0.91
119292, 0.56
119293, 0.29
119294, 0.04
119295, 0.19
119296, 0.14
119297, 0.57
119298, 0.67
119299, 0.64
119300, 0.08
119301, 0.27
119302, 0.03
119303, 0.16
119304, 0.22
119305, 0.02
119306, 0.06
119307, 0.70
119308, 0.26
119309, 0.40
119310, 0.31
119311, 0.36
119312, 0.06
119313, 0.51
119314, 0.53
119315, 0.08
119316, 0.22
119317, 0.27
119318, 0.07
119319, 0.98
119320, 0.25
119321, 0.24
119322, 0.36
119323, 0.14
119324, 0.01
119325, 0.25
119326, 0.12
119327, 0.20
119328, 0.11
119329, 0.77
119330, 0.07
119331, 0.71
119332, 0.20
119333, 0.39
119334, 0.25
119335, 0.94
119336, 0.04
119337, 0.03
119338, 0.55
119339, 0.09
119340, 0.05
119341, 0.00
119342, 0.67
119343, 0.62
119344, 0.13
119345, 0.12
119346, 0.53
119347, 0.48
119348, 0.38
119349, 0.50
119350, 0.01
119351, 0.29
119352, 0.68
119353, 0.27
119354, 0.39
119355, 0.76
119356, 0.40
119357, 0.10
119358, 0.17
119359, 0.23
119360, 0.35
119361, 0.44
119362, 0.00
119363, 0.15
119364, 0.56
119365, 0.22
119366, 0.17
119367, 0.49
119368, 0.47
119369, 0.76
119370, 0.92
119371, 0.22
119372, 0.23
119373, 0.53
119374, 0.07
119375, 0.56
119376, 0.36
119377, 0.13
119378, 0.35
119379, 0.14
119380, 0.37
119381, 0.72
119382, 0.29
119383, 0.36
119384, 0.04
119385, 0.13
119386, 0.03
119387, 0.36
119388, 0.10
119389, 0.20
119390, 0.60
119391, 0.20
119392, 0.43
119393, 0.01
119394, 0.21
119395, 0.10
119396, 0.54
119397, 0.50
119398, 0.22
119399, 0.12
119400, 0.58
119401, 0.94
119402, 0.92
119403, 0.20
119404, 0.16
119405, 0.61
119406, 0.76
119407, 0.14
119408, 0.67
119409, 0.44
119410, 0.69
119411, 0.55
119412, 0.32
119413, 0.55
119414, 0.75
119415, 0.29
119416, 0.28
119417, 0.25
119418, 0.55
119419, 0.74
119420, 0.86
119421, 0.42
119422, 0.58
119423, 0.45
119424, 0.19
119425, 0.16
119426, 0.05
119427, 0.30
119428, 0.11
119429, 0.15
119430, 0.06
119431, 0.59
119432, 0.30
119433, 0.75
119434, 0.44
119435, 0.83
119436, 0.20
119437, 0.53
119438, 0.09
119439, 0.03
119440, 0.50
119441, 0.08
119442, 0.07
119443, 0.31
119444, 0.29
119445, 0.06
119446, 0.61
119447, 0.11
119448, 0.48
119449, 0.71
119450, 0.13
119451, 0.21
119452, 0.75
119453, 0.51
119454, 0.03
119455, 0.94
119456, 0.56
119457, 0.18
119458, 0.13
119459, 0.28
119460, 0.08
119461, 0.08
119462, 0.61
119463, 0.38
119464, 0.70
119465, 0.36
119466, 0.09
119467, 0.33
119468, 0.34
119469, 0.44
119470, 0.13
119471, 0.05
119472, 0.13
119473, 0.07
119474, 0.36
119475, 0.40
119476, 0.02
119477, 0.02
119478, 0.38
119479, 0.78
119480, 0.50
119481, 0.28
119482, 0.27
119483, 0.27
119484, 0.19
119485, 0.25
119486, 0.90
119487, 0.14
119488, 0.19
119489, 0.11
119490, 0.21
119491, 0.20
119492, 0.19
119493, 0.33
119494, 0.21
119495, 0.58
119496, 0.26
119497, 0.24
119498, 0.84
119499, 0.77
119500, 0.33
119501, 0.25
119502, 0.43
119503, 0.50
119504, 0.03
119505, 0.03
119506, 0.36
119507, 0.39
119508, 0.77
119509, 0.01
119510, 0.13
119511, 0.12
119512, 0.53
119513, 0.07
119514, 0.97
119515, 0.62
119516, 0.25
119517, 0.12
119518, 0.38
119519, 0.40
119520, 0.02
119521, 0.25
119522, 0.51
119523, 0.47
119524, 0.68
119525, 0.58
119526, 0.11
119527, 0.84
119528, 0.58
119529, 0.01
119530, 0.42
119531, 0.15
119532, 0.53
119533, 0.20
119534, 0.81
119535, 0.25
119536, 0.14
119537, 0.94
119538, 0.09
119539, 0.10
119540, 0.30
119541, 0.70
119542, 0.25
119543, 0.06
119544, 0.28
119545, 0.68
119546, 0.27
119547, 0.51
119548, 0.13
119549, 0.73
119550, 0.03
119551, 0.46
119552, 0.08
119553, 0.39
119554, 0.53
119555, 0.06
119556, 0.95
119557, 0.02
119558, 0.36
119559, 0.02
119560, 0.62
119561, 0.42
119562, 0.12
119563, 0.66
119564, 0.42
119565, 0.31
119566, 0.04
119567, 0.27
119568, 0.07
119569, 0.84
119570, 0.62
119571, 0.15
119572, 0.43
119573, 0.48
119574, 0.07
119575, 0.97
119576, 0.01
119577, 0.41
119578, 0.02
119579, 0.61
119580, 0.23
119581, 0.82
119582, 0.39
119583, 0.14
119584, 0.23
119585, 0.09
119586, 0.70
119587, 0.72
119588, 0.75
119589, 0.14
119590, 0.24
119591, 0.59
119592, 0.41
119593, 0.06
119594, 0.68
119595, 0.38
119596, 0.84
119597, 0.11
119598, 0.05
119599, 0.62
119600, 0.13
119601, 0.13
119602, 0.28
119603, 0.36
119604, 0.07
119605, 0.30
119606, 0.21
119607, 0.42
119608, 0.45
119609, 0.13
119610, 0.13
119611, 0.11
119612, 0.05
119613, 0.19
119614, 0.10
119615, 0.49
119616, 0.20
119617, 0.52
119618, 0.51
119619, 0.01
119620, 0.44
119621, 0.34
119622, 0.04
119623, 0.71
119624, 0.13
119625, 0.39
119626, 0.35
119627, 0.12
119628, 0.19
119629, 0.51
119630, 0.11
119631, 0.32
119632, 0.94
119633, 0.39
119634, 0.12
119635, 0.07
119636, 0.18
119637, 0.65
119638, 0.09
119639, 0.19
119640, 0.05
119641, 0.35
119642, 0.48
119643, 0.11
119644, 0.75
119645, 0.27
119646, 1.00
119647, 0.41
119648, 0.15
119649, 0.48
119650, 0.78
119651, 0.58
119652, 0.16
119653, 0.40
119654, 0.72
119655, 0.21
119656, 0.21
119657, 0.47
119658, 0.23
119659, 0.74
119660, 0.04
119661, 0.60
119662, 0.34
119663, 0.12
119664, 0.38
119665, 0.57
119666, 0.26
119667, 0.05
119668, 0.52
119669, 0.42
119670, 0.27
119671, 0.83
119672, 0.22
119673, 0.48
119674, 0.64
119675, 0.27
119676, 0.65
119677, 0.66
119678, 0.66
119679, 0.02
119680, 0.33
119681, 0.00
119682, 0.33
119683, 0.53
119684, 0.25
119685, 0.62
119686, 0.00
119687, 0.11
119688, 0.64
119689, 0.34
119690, 0.30
119691, 0.44
119692, 0.43
119693, 0.04
119694, 0.10
119695, 0.27
119696, 0.19
119697, 0.82
119698, 0.04
119699, 0.18
119700, 0.13
119701, 0.06
119702, 0.28
119703, 0.07
119704, 0.45
119705, 0.00
119706, 0.09
119707, 0.35
119708, 0.34
119709, 0.17
119710, 0.11
119711, 0.67
119712, 0.06
119713, 0.49
119714, 0.07
119715, 0.73
119716, 0.18
119717, 0.46
119718, 0.13
119719, 0.04
119720, 0.14
119721, 0.68
119722, 0.05
119723, 0.23
119724, 0.08
119725, 0.70
119726, 0.39
119727, 0.88
119728, 0.21
119729, 0.78
119730, 0.14
119731, 0.63
119732, 0.97
119733, 0.00
119734, 0.44
119735, 0.26
119736, 0.60
119737, 0.59
119738, 0.30
119739, 0.25
119740, 0.19
119741, 0.10
119742, 0.11
119743, 0.61
119744, 0.62
119745, 0.56
119746, 0.13
119747, 0.45
119748, 0.18
119749, 0.04
119750, 0.46
119751, 0.87
119752, 0.88
119753, 0.07
119754, 0.63
119755, 0.39
119756, 0.17
119757, 0.31
119758, 0.17
119759, 0.21
119760, 0.04
119761, 0.72
119762, 0.13
119763, 0.38
119764, 0.76
119765, 0.10
119766, 0.63
119767, 0.29
119768, 0.49
119769, 0.07
119770, 0.61
119771, 0.56
119772, 0.54
119773, 0.09
119774, 0.06
119775, 0.81
119776, 0.42
119777, 0.13
119778, 0.75
119779, 0.08
119780, 0.79
119781, 1.00
119782, 0.09
119783, 0.65
119784, 0.02
119785, 0.41
119786, 0.17
119787, 0.29
119788, 0.56
119789, 0.88
119790, 0.01
119791, 0.00
119792, 0.42
119793, 0.20
119794, 0.92
119795, 0.25
119796, 0.35
119797, 0.94
119798, 0.40
119799, 0.54
119800, 0.30
119801, 0.28
119802, 0.07
119803, 0.25
119804, 0.33
119805, 0.17
119806, 0.42
119807, 0.22
119808, 0.11
119809, 0.80
119810, 0.04
119811, 0.26
119812, 0.04
119813, 0.20
119814, 0.17
119815, 0.96
119816, 0.30
119817, 0.48
119818, 0.54
119819, 0.43
119820, 0.50
119821, 0.15
119822, 0.50
119823, 0.14
119824, 0.41
119825, 0.54
119826, 0.85
119827, 0.71
119828, 0.60
119829, 0.42
119830, 0.14
119831, 0.22
119832, 0.97
119833, 0.44
119834, 0.13
119835, 0.41
119836, 0.24
119837, 0.22
119838, 0.06
119839, 0.40
119840, 0.09
119841, 0.33
119842, 0.14
119843, 0.85
119844, 0.57
119845, 0.29
119846, 0.26
119847, 0.61
119848, 0.55
119849, 0.67
119850, 0.05
119851, 0.42
119852, 0.13
119853, 0.23
119854, 0.14
119855, 0.20
119856, 0.35
119857, 0.54
119858, 0.58
119859, 0.37
119860, 0.29
119861, 0.26
119862, 0.40
119863, 0.21
119864, 0.29
119865, 0.70
119866, 0.17
119867, 0.27
119868, 0.41
119869, 0.84
119870, 0.11
119871, 0.72
119872, 0.05
119873, 0.60
119874, 0.11
119875, 0.21
119876, 0.19
119877, 0.26
119878, 0.23
119879, 0.64
119880, 0.14
119881, 0.03
119882, 0.02
119883, 0.01
119884, 0.07
119885, 0.44
119886, 0.44
119887, 0.07
119888, 0.50
119889, 0.12
119890, 0.22
119891, 0.16
119892, 0.71
119893, 0.65
119894, 0.56
119895, 0.43
119896, 0.53
119897, 0.33
119898, 0.56
119899, 0.35
119900, 0.26
119901, 0.60
119902, 0.73
119903, 0.56
119904, 0.12
119905, 0.50
119906, 0.23
119907, 0.31
119908, 0.94
119909, 0.13
119910, 0.19
119911, 0.81
119912, 0.35
119913, 0.29
119914, 0.23
119915, 0.83
119916, 0.04
119917, 0.43
119918, 0.19
119919, 0.07
119920, 0.03
119921, 0.32
119922, 0.13
119923, 0.26
119924, 0.24
119925, 0.67
119926, 0.29
119927, 0.20
119928, 0.27
119929, 0.49
119930, 0.35
119931, 0.54
119932, 0.16
119933, 0.98
119934, 0.35
119935, 0.94
119936, 0.13
119937, 0.27
119938, 0.30
119939, 0.75
119940, 0.99
119941, 0.08
119942, 0.48
119943, 0.68
119944, 0.01
119945, 0.10
119946, 0.83
119947, 0.34
119948, 0.41
119949, 0.54
119950, 0.15
119951, 0.11
119952, 0.46
119953, 0.49
119954, 0.34
119955, 0.53
119956, 0.37
119957, 0.27
119958, 0.58
119959, 0.55
119960, 0.05
119961, 0.57
119962, 0.22
119963, 0.29
119964, 0.58
119965, 0.04
119966, 0.15
119967, 0.47
119968, 0.03
119969, 0.80
119970, 0.34
119971, 0.50
119972, 0.21
119973, 0.07
119974, 0.10
119975, 0.57
119976, 0.34
119977, 0.02
119978, 0.44
119979, 0.30
119980, 0.26
119981, 0.30
119982, 0.19
119983, 0.04
119984, 0.03
119985, 0.05
119986, 0.09
119987, 0.94
119988, 0.67
119989, 0.14
119990, 0.12
119991, 0.34
119992, 0.07
119993, 0.85
119994, 0.27
119995, 0.38
119996, 0.02
119997, 0.41
119998, 0.46
119999, 0.30
120000, 0.20
120001, 0.45
120002, 0.07
120003, 0.02
120004, 0.29
120005, 0.27
120006, 0.06
120007, 0.14
120008, 0.45
120009, 0.64
120010, 0.74
120011, 0.47
120012, 0.08
120013, 0.40
120014, 0.30
120015, 0.02
120016, 0.15
120017, 0.04
120018, 0.86
120019, 0.77
120020, 0.64
120021, 0.97
120022, 0.00
120023, 0.35
120024, 0.77
120025, 0.67
120026, 0.10
120027, 0.31
120028, 0.58
120029, 0.20
120030, 0.63
120031, 0.05
120032, 0.65
120033, 0.11
120034, 0.80
120035, 0.47
120036, 0.30
120037, 0.12
120038, 0.25
120039, 0.26
120040, 0.10
120041, 0.17
120042, 0.13
120043, 0.34
120044, 0.67
120045, 0.57
120046, 0.90
120047, 0.08
120048, 0.34
120049, 0.62
120050, 0.01
120051, 0.29
120052, 0.01
120053, 0.76
120054, 0.19
120055, 0.03
120056, 0.01
120057, 0.08
120058, 0.31
120059, 0.61
120060, 0.14
120061, 0.63
120062, 0.23
120063, 0.30
120064, 0.27
120065, 0.85
120066, 0.03
120067, 0.42
120068, 0.44
120069, 0.23
120070, 0.58
120071, 0.13
120072, 0.79
120073, 0.24
120074, 0.11
120075, 0.54
120076, 0.11
120077, 0.49
120078, 0.35
120079, 0.81
120080, 0.40
120081, 0.01
120082, 0.36
120083, 0.00
120084, 0.35
120085, 0.17
120086, 0.21
120087, 0.35
120088, 0.80
120089, 0.62
120090, 0.81
120091, 0.03
120092, 0.14
120093, 0.38
120094, 0.07
120095, 0.83
120096, 0.68
120097, 0.45
120098, 0.57
120099, 0.18
120100, 0.60
120101, 0.07
120102, 0.47
120103, 0.26
120104, 0.49
120105, 0.29
120106, 0.21
120107, 0.09
120108, 0.66
120109, 0.13
120110, 0.28
120111, 0.17
120112, 0.22
120113, 0.28
120114, 0.28
120115, 0.28
120116, 0.05
120117, 0.27
120118, 0.41
120119, 0.24
120120, 0.42
120121, 0.30
120122, 0.27
120123, 0.55
120124, 0.67
120125, 0.37
120126, 0.20
120127, 0.45
120128, 0.76
120129, 0.63
120130, 0.73
120131, 0.05
120132, 0.32
120133, 0.23
120134, 0.20
120135, 0.38
120136, 0.34
120137, 0.38
120138, 0.71
120139, 0.56
120140, 0.88
120141, 0.26
120142, 0.57
120143, 0.03
120144, 0.24
120145, 0.36
120146, 0.88
120147, 0.30
120148, 0.74
120149, 0.57
120150, 0.16
120151, 0.27
120152, 0.09
120153, 0.69
120154, 0.96
120155, 0.85
120156, 0.74
120157, 0.62
120158, 0.35
120159, 0.22
120160, 0.22
120161, 0.06
120162, 0.56
120163, 0.73
120164, 0.31
120165, 0.25
120166, 0.42
120167, 0.12
120168, 0.21
120169, 0.34
120170, 0.32
120171, 0.30
120172, 0.20
120173, 0.34
120174, 0.19
120175, 0.68
120176, 0.20
120177, 0.76
120178, 0.25
120179, 0.62
120180, 0.50
120181, 0.27
120182, 0.84
120183, 0.28
120184, 0.31
120185, 0.17
120186, 0.54
120187, 0.31
120188, 0.93
120189, 0.87
120190, 0.25
120191, 0.94
120192, 0.61
120193, 0.23
120194, 0.24
120195, 0.54
120196, 0.60
120197, 0.70
120198, 0.37
120199, 0.13
120200, 0.14
120201, 0.18
120202, 0.08
120203, 0.04
120204, 0.64
120205, 0.38
120206, 0.04
120207, 0.08
120208, 0.02
120209, 0.53
120210, 0.03
120211, 0.13
120212, 0.34
120213, 0.39
120214, 0.73
120215, 0.80
120216, 0.03
120217, 0.06
120218, 0.22
120219, 0.14
120220, 0.54
120221, 0.10
120222, 0.31
120223, 0.90
120224, 0.91
120225, 0.42
120226, 0.60
120227, 0.12
120228, 0.74
120229, 0.45
120230, 0.28
120231, 0.23
120232, 0.02
120233, 0.34
120234, 0.39
120235, 0.25
120236, 0.61
120237, 0.24
120238, 0.07
120239, 0.32
120240, 0.58
120241, 0.19
120242, 0.02
120243, 0.14
120244, 0.19
120245, 0.82
120246, 0.73
120247, 0.20
120248, 0.46
120249, 0.37
120250, 0.63
120251, 0.03
120252, 0.06
120253, 0.11
120254, 0.82
120255, 0.53
120256, 0.58
120257, 0.25
120258, 0.04
120259, 0.81
120260, 0.10
120261, 0.36
120262, 0.41
120263, 0.35
120264, 0.42
120265, 0.42
120266, 0.06
120267, 0.11
120268, 0.15
120269, 0.17
120270, 0.15
120271, 0.76
120272, 0.54
120273, 0.28
120274, 0.04
120275, 0.18
120276, 0.60
120277, 0.24
120278, 0.16
120279, 0.15
120280, 0.79
120281, 0.06
120282, 0.12
120283, 0.68
120284, 0.12
120285, 0.01
120286, 0.24
120287, 0.48
120288, 0.50
120289, 0.55
120290, 0.35
120291, 0.42
120292, 0.48
120293, 0.10
120294, 0.01
120295, 0.80
120296, 0.12
120297, 0.08
120298, 0.61
120299, 0.22
120300, 0.07
120301, 0.67
120302, 0.50
120303, 0.32
120304, 0.03
120305, 0.56
120306, 0.56
120307, 0.17
120308, 0.11
120309, 0.10
120310, 0.13
120311, 0.25
120312, 0.25
120313, 0.23
120314, 0.39
120315, 0.42
120316, 0.34
120317, 0.12
120318, 0.03
120319, 0.53
120320, 0.50
120321, 0.24
120322, 0.69
120323, 0.15
120324, 0.31
120325, 0.68
120326, 0.09
120327, 0.30
120328, 0.52
120329, 0.29
120330, 0.13
120331, 0.06
120332, 0.00
120333, 0.62
120334, 0.23
120335, 0.15
120336, 0.51
120337, 0.69
120338, 0.38
120339, 0.12
120340, 0.70
120341, 0.01
120342, 0.65
120343, 0.15
120344, 0.29
120345, 0.26
120346, 0.79
120347, 0.86
120348, 0.34
120349, 0.56
120350, 0.43
120351, 0.72
120352, 0.12
120353, 0.21
120354, 0.10
120355, 0.34
120356, 0.17
120357, 0.09
120358, 0.59
120359, 0.09
120360, 0.20
120361, 0.27
120362, 0.27
120363, 0.05
120364, 0.35
120365, 0.09
120366, 0.48
120367, 0.23
120368, 0.68
120369, 0.16
120370, 0.46
120371, 0.30
120372, 0.02
120373, 0.05
120374, 0.27
120375, 0.18
120376, 0.25
120377, 0.31
120378, 0.11
120379, 0.17
120380, 0.15
120381, 0.08
120382, 0.30
120383, 0.40
120384, 0.29
120385, 0.43
120386, 0.98
120387, 0.25
120388, 0.15
120389, 0.53
120390, 0.92
120391, 0.07
120392, 0.16
120393, 0.02
120394, 0.11
120395, 0.12
120396, 0.10
120397, 0.45
120398, 0.20
120399, 0.11
120400, 0.05
120401, 0.66
120402, 0.20
120403, 0.88
120404, 0.59
120405, 0.12
120406, 0.50
120407, 0.36
120408, 0.96
120409, 0.95
120410, 0.85
120411, 0.33
120412, 0.63
120413, 0.02
120414, 0.11
120415, 0.02
120416, 0.18
120417, 0.01
120418, 0.01
120419, 0.44
120420, 0.18
120421, 0.51
120422, 0.13
120423, 0.74
120424, 0.58
120425, 0.16
120426, 0.62
120427, 0.41
120428, 0.62
120429, 0.19
120430, 0.66
120431, 0.15
120432, 0.61
120433, 0.35
120434, 0.68
120435, 0.66
120436, 0.17
120437, 1.00
120438, 0.12
120439, 0.08
120440, 0.44
120441, 0.21
120442, 0.16
120443, 0.06
120444, 0.01
120445, 0.45
120446, 0.34
120447, 0.55
120448, 0.45
120449, 0.20
120450, 0.06
120451, 0.07
120452, 0.25
120453, 0.55
120454, 0.28
120455, 0.01
120456, 0.20
120457, 0.53
120458, 0.21
120459, 0.42
120460, 0.15
120461, 0.87
120462, 0.44
120463, 0.52
120464, 0.15
120465, 0.59
120466, 0.07
120467, 0.04
120468, 0.55
120469, 0.87
120470, 0.23
120471, 0.30
120472, 0.21
120473, 0.23
120474, 0.29
120475, 0.38
120476, 0.03
120477, 0.21
120478, 0.96
120479, 0.42
120480, 0.85
120481, 0.11
120482, 0.08
120483, 0.45
120484, 0.12
120485, 0.46
120486, 0.17
120487, 0.06
120488, 0.83
120489, 0.65
120490, 0.57
120491, 0.13
120492, 0.64
120493, 0.93
120494, 0.08
120495, 0.25
120496, 0.46
120497, 0.08
120498, 0.44
120499, 0.67
120500, 0.17
120501, 0.39
120502, 0.06
120503, 0.73
120504, 0.17
120505, 0.23
120506, 0.03
120507, 0.09
120508, 0.17
120509, 0.21
120510, 0.12
120511, 0.20
120512, 0.21
120513, 0.50
120514, 0.18
120515, 0.18
120516, 0.65
120517, 0.46
120518, 0.48
120519, 0.78
120520, 0.51
120521, 0.85
120522, 0.40
120523, 0.87
120524, 0.15
120525, 0.18
120526, 0.26
120527, 0.31
120528, 0.56
120529, 0.15
120530, 0.07
120531, 0.39
120532, 0.49
120533, 0.37
120534, 0.44
120535, 0.11
120536, 0.02
120537, 0.02
120538, 0.16
120539, 0.84
120540, 0.28
120541, 0.49
120542, 0.14
120543, 0.39
120544, 0.05
120545, 0.03
120546, 0.23
120547, 0.51
120548, 0.62
120549, 0.02
120550, 0.09
120551, 0.80
120552, 0.29
120553, 0.09
120554, 0.27
120555, 0.61
120556, 0.68
120557, 0.19
120558, 0.14
120559, 0.66
120560, 0.08
120561, 0.45
120562, 0.53
120563, 0.16
120564, 0.88
120565, 0.60
120566, 0.14
120567, 0.64
120568, 0.38
120569, 0.03
120570, 0.53
120571, 0.52
120572, 0.08
120573, 0.17
120574, 0.86
120575, 0.06
120576, 0.11
120577, 0.82
120578, 0.14
120579, 0.47
120580, 0.33
120581, 0.48
120582, 0.41
120583, 0.40
120584, 0.31
120585, 0.30
120586, 0.93
120587, 0.03
120588, 0.27
120589, 0.31
120590, 0.60
120591, 0.28
120592, 0.02
120593, 0.07
120594, 0.04
120595, 0.10
120596, 0.16
120597, 0.27
120598, 0.21
120599, 0.18
120600, 0.13
120601, 0.11
120602, 0.77
120603, 0.18
120604, 0.34
